GameDate,GameID,Season,SeasonStage,startTimeUTC,Team,Opponent,Venue,GF,GA,Win,Points,Game_No,B2B,Opp_B2B
2024-10-19 00:00:00.000,2024020085,20242025,Regular,2024-10-20 02:00:00.000,BUF,CHI,Away,4,2,1,2,7,0,0
2024-10-22 00:00:00.000,2024020095,20242025,Regular,2024-10-23 01:00:00.000,BUF,DAL,Home,4,2,1,2,8,0,0
2024-10-24 00:00:00.000,2024020112,20242025,Regular,2024-10-25 01:00:00.000,MIN,TBL,Away,4,2,1,2,7,0,0
2024-10-24 00:00:00.000,2024020114,20242025,Regular,2024-10-25 03:00:00.000,CAR,CGY,Away,4,2,1,2,6,0,0
2024-11-02 00:00:00.000,2024020181,20242025,Regular,2024-11-03 00:00:00.000,STL,TOR,Home,4,2,1,2,12,0,0
2024-11-03 00:00:00.000,2024020190,20242025,Regular,2024-11-04 02:00:00.000,EDM,CGY,Away,4,2,1,2,12,0,0
2024-11-06 00:00:00.000,2024020207,20242025,Regular,2024-11-07 02:30:00.000,VGK,EDM,Away,4,2,1,2,13,0,0
2024-11-07 00:00:00.000,2024020209,20242025,Regular,2024-11-08 01:00:00.000,NYI,OTT,Away,4,2,1,2,14,0,0
2024-11-07 00:00:00.000,2024020215,20242025,Regular,2024-11-08 02:00:00.000,UTA,STL,Away,4,2,1,2,14,0,0
2024-11-07 00:00:00.000,2024020218,20242025,Regular,2024-11-08 04:30:00.000,VAN,LAK,Away,4,2,1,2,12,0,0
2024-11-13 00:00:00.000,2024020255,20242025,Regular,2024-11-14 04:00:00.000,COL,LAK,Home,4,2,1,2,17,0,0
2024-11-15 00:00:00.000,2024020270,20242025,Regular,2024-11-16 03:00:00.000,VGK,UTA,Away,4,2,1,2,17,0,0
2024-11-18 00:00:00.000,2024020291,20242025,Regular,2024-11-19 02:00:00.000,ANA,DAL,Away,4,2,1,2,17,0,0
2024-11-19 00:00:00.000,2024020296,20242025,Regular,2024-11-20 02:00:00.000,MIN,STL,Away,4,2,1,2,18,0,0
2024-11-23 00:00:00.000,2024020325,20242025,Regular,2024-11-24 01:00:00.000,DAL,TBL,Away,4,2,1,2,19,0,0
2024-11-25 00:00:00.000,2024020341,20242025,Regular,2024-11-26 01:30:00.000,DET,NYI,Away,4,2,1,2,21,0,0
2024-12-03 00:00:00.000,2024020401,20242025,Regular,2024-12-04 01:00:00.000,SEA,CAR,Away,4,2,1,2,26,0,0
2024-12-06 00:00:00.000,2024020421,20242025,Regular,2024-12-07 01:30:00.000,NYR,PIT,Home,4,2,1,2,25,0,0
2024-12-07 00:00:00.000,2024020427,20242025,Regular,2024-12-07 22:00:00.000,WPG,CHI,Away,4,2,1,2,28,0,0
2024-12-07 00:00:00.000,2024020435,20242025,Regular,2024-12-08 04:00:00.000,EDM,STL,Home,4,2,1,2,27,0,0
2024-12-08 00:00:00.000,2024020437,20242025,Regular,2024-12-08 22:00:00.000,TBL,VAN,Away,4,2,1,2,25,0,0
2024-12-14 00:00:00.000,2024020479,20242025,Regular,2024-12-15 01:00:00.000,DET,TOR,Home,4,2,1,2,30,0,0
2024-12-14 00:00:00.000,2024020480,20242025,Regular,2024-12-15 01:00:00.000,WSH,BUF,Home,4,2,1,2,29,0,0
2024-12-14 00:00:00.000,2024020482,20242025,Regular,2024-12-15 01:00:00.000,WPG,MTL,Home,4,2,1,2,32,0,0
2024-12-19 00:00:00.000,2024020514,20242025,Regular,2024-12-20 01:00:00.000,CBJ,NJD,Home,4,2,1,2,33,0,0
2024-12-19 00:00:00.000,2024020520,20242025,Regular,2024-12-20 04:30:00.000,COL,SJS,Away,4,2,1,2,34,0,0
2024-12-22 00:00:00.000,2024020540,20242025,Regular,2024-12-22 23:00:00.000,FLA,TBL,Away,4,2,1,2,35,0,0
2024-12-27 00:00:00.000,2024020560,20242025,Regular,2024-12-28 01:00:00.000,NJD,CAR,Home,4,2,1,2,38,0,0
2024-12-28 00:00:00.000,2024020574,20242025,Regular,2024-12-29 01:00:00.000,WPG,OTT,Home,4,2,1,2,37,0,0
2024-12-29 00:00:00.000,2024020582,20242025,Regular,2024-12-29 21:00:00.000,BUF,STL,Away,4,2,1,2,37,0,0
2024-12-31 00:00:00.000,2024020593,20242025,Regular,2025-01-01 02:00:00.000,DET,PIT,Home,4,2,1,2,37,0,0
2024-12-31 00:00:00.000,2024020595,20242025,Regular,2025-01-01 02:00:00.000,DAL,BUF,Home,4,2,1,2,36,0,0
2025-01-02 00:00:00.000,2024020608,20242025,Regular,2025-01-03 02:00:00.000,DAL,OTT,Home,4,2,1,2,37,0,0
2025-01-03 00:00:00.000,2024020616,20242025,Regular,2025-01-04 02:00:00.000,CHI,MTL,Home,4,2,1,2,39,0,0
2025-01-04 00:00:00.000,2024020621,20242025,Regular,2025-01-05 01:00:00.000,DET,WPG,Away,4,2,1,2,39,0,0
2025-01-07 00:00:00.000,2024020649,20242025,Regular,2025-01-08 04:30:00.000,VGK,SJS,Away,4,2,1,2,40,0,0
2025-01-14 00:00:00.000,2024020696,20242025,Regular,2025-01-15 01:00:00.000,SEA,PIT,Away,4,2,1,2,45,0,0
2025-01-15 00:00:00.000,2024020705,20242025,Regular,2025-01-16 00:00:00.000,BUF,CAR,Home,4,2,1,2,44,0,0
2025-01-18 00:00:00.000,2024020734,20242025,Regular,2025-01-19 03:00:00.000,UTA,STL,Home,4,2,1,2,45,0,0
2025-01-18 00:00:00.000,2024020736,20242025,Regular,2025-01-19 04:00:00.000,SEA,LAK,Home,4,2,1,2,47,0,0
2025-01-23 00:00:00.000,2024020762,20242025,Regular,2025-01-24 01:00:00.000,DET,MTL,Home,4,2,1,2,48,0,0
2025-01-23 00:00:00.000,2024020765,20242025,Regular,2025-01-24 02:00:00.000,VGK,STL,Away,4,2,1,2,48,0,0
2025-01-27 00:00:00.000,2024020795,20242025,Regular,2025-01-28 01:00:00.000,PHI,NJD,Home,4,2,1,2,51,0,0
2025-01-27 00:00:00.000,2024020797,20242025,Regular,2025-01-28 03:30:00.000,EDM,SEA,Home,4,2,1,2,50,0,0
2025-02-01 00:00:00.000,2024020832,20242025,Regular,2025-02-02 01:00:00.000,LAK,CAR,Away,4,2,1,2,50,0,0
2025-02-06 00:00:00.000,2024020868,20242025,Regular,2025-02-07 03:00:00.000,COL,CGY,Away,4,2,1,2,56,0,0
2025-02-22 00:00:00.000,2024020897,20242025,Regular,2025-02-23 00:00:00.000,DAL,NJD,Away,4,2,1,2,56,0,0
2025-03-01 00:00:00.000,2024020953,20242025,Regular,2025-03-02 01:00:00.000,MTL,BUF,Away,4,2,1,2,60,0,0
2025-03-06 00:00:00.000,2024020988,20242025,Regular,2025-03-06 19:00:00.000,UTA,DET,Away,4,2,1,2,62,0,0
2025-03-08 00:00:00.000,2024021012,20242025,Regular,2025-03-08 22:00:00.000,NYI,SJS,Away,4,2,1,2,62,0,0
2025-03-09 00:00:00.000,2024021016,20242025,Regular,2025-03-09 17:00:00.000,CAR,WPG,Home,4,2,1,2,64,0,0
2025-03-11 00:00:00.000,2024021032,20242025,Regular,2025-03-11 22:00:00.000,MTL,VAN,Away,4,2,1,2,64,0,0
2025-03-13 00:00:00.000,2024021048,20242025,Regular,2025-03-13 22:30:00.000,SJS,CHI,Home,4,2,1,2,67,0,0
2025-03-14 00:00:00.000,2024021049,20242025,Regular,2025-03-14 19:00:00.000,CAR,DET,Home,4,2,1,2,66,0,0
2025-03-14 00:00:00.000,2024021052,20242025,Regular,2025-03-14 21:00:00.000,COL,CGY,Away,4,2,1,2,67,0,0
2025-03-14 00:00:00.000,2024021054,20242025,Regular,2025-03-14 22:00:00.000,SEA,UTA,Home,4,2,1,2,67,0,0
2025-03-15 00:00:00.000,2024021059,20242025,Regular,2025-03-15 19:00:00.000,OTT,TOR,Away,4,2,1,2,66,0,0
2025-03-18 00:00:00.000,2024021080,20242025,Regular,2025-03-18 19:00:00.000,NYI,PIT,Away,4,2,1,2,67,0,0
2025-03-27 00:00:00.000,2024021148,20242025,Regular,2025-03-27 19:30:00.000,MIN,WSH,Home,4,2,1,2,73,0,0
2025-03-30 00:00:00.000,2024021170,20242025,Regular,2025-03-30 13:00:00.000,MTL,FLA,Away,4,2,1,2,73,0,0
2025-04-03 00:00:00.000,2024021202,20242025,Regular,2025-04-03 21:00:00.000,LAK,UTA,Away,4,2,1,2,75,0,0
2025-04-11 00:00:00.000,2024021262,20242025,Regular,2025-04-11 19:00:00.000,PIT,NJD,Away,4,2,1,2,80,0,0
2025-04-11 00:00:00.000,2024021263,20242025,Regular,2025-04-11 21:30:00.000,EDM,SJS,Home,4,2,1,2,79,0,0
2025-04-11 00:00:00.000,2024021264,20242025,Regular,2025-04-11 22:00:00.000,CGY,MIN,Home,4,2,1,2,79,0,0
2025-04-16 00:00:00.000,2024021301,20242025,Regular,2025-04-16 19:00:00.000,MTL,CAR,Home,4,2,1,2,82,0,0
2024-10-12 00:00:00.000,2024020036,20242025,Regular,2024-10-13 04:00:00.000,CHI,EDM,Away,5,2,1,2,3,1,0
2024-11-08 00:00:00.000,2024020222,20242025,Regular,2024-11-09 04:00:00.000,MIN,ANA,Away,5,2,1,2,14,1,0
2024-11-19 00:00:00.000,2024020294,20242025,Regular,2024-11-20 01:00:00.000,EDM,OTT,Away,5,2,1,2,20,1,0
2024-11-30 00:00:00.000,2024020382,20242025,Regular,2024-12-01 01:00:00.000,LAK,OTT,Home,5,2,1,2,25,1,0
2024-12-07 00:00:00.000,2024020433,20242025,Regular,2024-12-08 01:00:00.000,PIT,TOR,Home,5,2,1,2,29,1,1
2024-12-28 00:00:00.000,2024020573,20242025,Regular,2024-12-29 01:00:00.000,CAR,NJD,Home,5,2,1,2,36,1,1
2024-12-29 00:00:00.000,2024020580,20242025,Regular,2024-12-29 23:00:00.000,MTL,TBL,Away,5,2,1,2,36,1,1
2025-01-12 00:00:00.000,2024020686,20242025,Regular,2025-01-12 23:00:00.000,TBL,PIT,Away,5,2,1,2,41,1,1
2025-02-23 00:00:00.000,2024020912,20242025,Regular,2025-02-24 01:00:00.000,TOR,CHI,Away,5,2,1,2,57,1,1
2025-03-11 00:00:00.000,2024021027,20242025,Regular,2025-03-11 19:00:00.000,OTT,PHI,Away,5,2,1,2,64,1,0
2025-03-23 00:00:00.000,2024021123,20242025,Regular,2025-03-23 20:00:00.000,CAR,ANA,Away,5,2,1,2,70,1,0
2025-03-27 00:00:00.000,2024021150,20242025,Regular,2025-03-27 21:00:00.000,DAL,CGY,Away,5,2,1,2,72,1,0
2025-03-29 00:00:00.000,2024021162,20242025,Regular,2025-03-29 18:00:00.000,NJD,MIN,Away,5,2,1,2,75,1,0
2024-10-08 00:00:00.000,2024020005,20242025,Regular,2024-10-09 04:00:00.000,UTA,CHI,Home,5,2,1,2,1,0,0
2024-10-12 00:00:00.000,2024020025,20242025,Regular,2024-10-13 01:00:00.000,BUF,FLA,Home,5,2,1,2,4,0,0
2024-10-17 00:00:00.000,2024020063,20242025,Regular,2024-10-18 01:30:00.000,NYR,DET,Away,5,2,1,2,4,0,0
2024-10-19 00:00:00.000,2024020076,20242025,Regular,2024-10-19 20:00:00.000,DET,NSH,Away,5,2,1,2,5,0,0
2024-10-21 00:00:00.000,2024020091,20242025,Regular,2024-10-22 01:30:00.000,TOR,TBL,Home,5,2,1,2,6,0,0
2024-10-24 00:00:00.000,2024020109,20242025,Regular,2024-10-25 01:00:00.000,DAL,BOS,Away,5,2,1,2,8,0,0
2024-10-26 00:00:00.000,2024020126,20242025,Regular,2024-10-27 01:00:00.000,MTL,STL,Home,5,2,1,2,8,0,0
2024-10-28 00:00:00.000,2024020140,20242025,Regular,2024-10-29 00:00:00.000,FLA,BUF,Away,5,2,1,2,11,0,0
2024-10-28 00:00:00.000,2024020144,20242025,Regular,2024-10-29 02:00:00.000,CHI,COL,Away,5,2,1,2,10,0,1
2024-10-30 00:00:00.000,2024020157,20242025,Regular,2024-10-31 02:00:00.000,TBL,COL,Away,5,2,1,2,10,0,0
2024-11-02 00:00:00.000,2024020182,20242025,Regular,2024-11-03 01:00:00.000,NSH,COL,Home,5,2,1,2,11,0,0
2024-11-03 00:00:00.000,2024020185,20242025,Regular,2024-11-03 19:00:00.000,NYR,NYI,Home,5,2,1,2,11,0,0
2024-11-07 00:00:00.000,2024020219,20242025,Regular,2024-11-08 04:30:00.000,MIN,SJS,Away,5,2,1,2,13,0,0
2024-11-09 00:00:00.000,2024020234,20242025,Regular,2024-11-10 03:00:00.000,LAK,CBJ,Home,5,2,1,2,16,0,0
2024-11-11 00:00:00.000,2024020244,20242025,Regular,2024-11-12 04:00:00.000,CAR,VGK,Away,5,2,1,2,14,0,0
2024-11-12 00:00:00.000,2024020251,20242025,Regular,2024-11-13 04:00:00.000,SEA,CBJ,Home,5,2,1,2,16,0,0
2024-11-14 00:00:00.000,2024020265,20242025,Regular,2024-11-15 04:00:00.000,NYI,VAN,Away,5,2,1,2,17,0,0
2024-11-15 00:00:00.000,2024020268,20242025,Regular,2024-11-16 03:00:00.000,WSH,COL,Away,5,2,1,2,16,0,0
2024-11-16 00:00:00.000,2024020278,20242025,Regular,2024-11-17 01:00:00.000,PHI,BUF,Home,5,2,1,2,18,0,0
2024-11-17 00:00:00.000,2024020286,20242025,Regular,2024-11-18 02:00:00.000,WSH,VGK,Away,5,2,1,2,17,0,0
2024-11-20 00:00:00.000,2024020303,20242025,Regular,2024-11-21 02:00:00.000,DAL,SJS,Home,5,2,1,2,18,0,0
2024-11-25 00:00:00.000,2024020336,20242025,Regular,2024-11-26 01:00:00.000,NJD,NSH,Home,5,2,1,2,24,0,0
2024-11-25 00:00:00.000,2024020337,20242025,Regular,2024-11-26 01:00:00.000,STL,NYR,Away,5,2,1,2,23,0,0
2024-11-27 00:00:00.000,2024020360,20242025,Regular,2024-11-28 04:00:00.000,ANA,SEA,Away,5,2,1,2,21,0,0
2024-11-29 00:00:00.000,2024020368,20242025,Regular,2024-11-29 21:00:00.000,CBJ,CGY,Home,5,2,1,2,22,0,0
2024-12-05 00:00:00.000,2024020416,20242025,Regular,2024-12-06 01:30:00.000,SEA,NYI,Away,5,2,1,2,27,0,0
2024-12-06 00:00:00.000,2024020422,20242025,Regular,2024-12-07 04:00:00.000,VAN,CBJ,Home,5,2,1,2,25,0,1
2024-12-07 00:00:00.000,2024020426,20242025,Regular,2024-12-07 19:00:00.000,UTA,BUF,Away,5,2,1,2,26,0,0
2024-12-14 00:00:00.000,2024020484,20242025,Regular,2024-12-15 03:00:00.000,COL,NSH,Home,5,2,1,2,32,0,0
2024-12-22 00:00:00.000,2024020543,20242025,Regular,2024-12-23 02:00:00.000,COL,SEA,Home,5,2,1,2,36,0,1
2024-12-23 00:00:00.000,2024020546,20242025,Regular,2024-12-23 20:00:00.000,WPG,TOR,Away,5,2,1,2,36,0,0
2024-12-23 00:00:00.000,2024020553,20242025,Regular,2024-12-24 02:00:00.000,NSH,CAR,Home,5,2,1,2,35,0,1
2024-12-27 00:00:00.000,2024020559,20242025,Regular,2024-12-28 01:00:00.000,TOR,DET,Away,5,2,1,2,36,0,0
2024-12-28 00:00:00.000,2024020571,20242025,Regular,2024-12-29 01:00:00.000,WSH,TOR,Away,5,2,1,2,35,0,1
2024-12-30 00:00:00.000,2024020588,20242025,Regular,2024-12-31 02:00:00.000,SEA,UTA,Home,5,2,1,2,38,0,0
2024-12-31 00:00:00.000,2024020597,20242025,Regular,2025-01-01 02:00:00.000,COL,WPG,Home,5,2,1,2,38,0,1
2025-01-02 00:00:00.000,2024020612,20242025,Regular,2025-01-03 04:00:00.000,VGK,PHI,Home,5,2,1,2,38,0,0
2025-01-07 00:00:00.000,2024020647,20242025,Regular,2025-01-08 02:00:00.000,WPG,NSH,Home,5,2,1,2,42,0,0
2025-01-13 00:00:00.000,2024020690,20242025,Regular,2025-01-14 01:30:00.000,CGY,CHI,Away,5,2,1,2,42,0,0
2025-01-16 00:00:00.000,2024020710,20242025,Regular,2025-01-17 01:00:00.000,DET,FLA,Away,5,2,1,2,44,0,0
2025-01-17 00:00:00.000,2024020720,20242025,Regular,2025-01-18 01:00:00.000,PIT,BUF,Away,5,2,1,2,47,0,0
2025-01-20 00:00:00.000,2024020747,20242025,Regular,2025-01-21 03:30:00.000,UTA,WPG,Home,5,2,1,2,46,0,0
2025-01-21 00:00:00.000,2024020756,20242025,Regular,2025-01-22 04:00:00.000,FLA,ANA,Away,5,2,1,2,48,0,0
2025-01-23 00:00:00.000,2024020767,20242025,Regular,2025-01-24 03:00:00.000,CGY,BUF,Home,5,2,1,2,46,0,0
2025-01-24 00:00:00.000,2024020775,20242025,Regular,2025-01-25 02:00:00.000,WPG,UTA,Home,5,2,1,2,50,0,1
2025-01-25 00:00:00.000,2024020787,20242025,Regular,2025-01-26 04:00:00.000,ANA,NSH,Home,5,2,1,2,49,0,0
2025-01-26 00:00:00.000,2024020791,20242025,Regular,2025-01-27 00:00:00.000,WPG,CGY,Home,5,2,1,2,51,0,1
2025-01-27 00:00:00.000,2024020794,20242025,Regular,2025-01-28 01:00:00.000,DET,LAK,Home,5,2,1,2,50,0,0
2025-01-27 00:00:00.000,2024020796,20242025,Regular,2025-01-28 01:30:00.000,VAN,STL,Away,5,2,1,2,49,0,0
2025-01-28 00:00:00.000,2024020803,20242025,Regular,2025-01-29 01:30:00.000,NYI,COL,Home,5,2,1,2,49,0,0
2025-02-03 00:00:00.000,2024020844,20242025,Regular,2025-02-04 01:30:00.000,OTT,NSH,Away,5,2,1,2,53,0,0
2025-02-22 00:00:00.000,2024020901,20242025,Regular,2025-02-23 01:00:00.000,MTL,OTT,Away,5,2,1,2,57,0,0
2025-02-24 00:00:00.000,2024020917,20242025,Regular,2025-02-25 04:30:00.000,LAK,VGK,Home,5,2,1,2,55,0,0
2025-02-27 00:00:00.000,2024020935,20242025,Regular,2025-02-28 01:00:00.000,CBJ,DET,Away,5,2,1,2,59,0,0
2025-02-27 00:00:00.000,2024020939,20242025,Regular,2025-02-28 01:00:00.000,STL,WSH,Away,5,2,1,2,60,0,0
2025-02-27 00:00:00.000,2024020940,20242025,Regular,2025-02-28 01:00:00.000,CAR,BUF,Home,5,2,1,2,59,0,0
2025-02-27 00:00:00.000,2024020944,20242025,Regular,2025-02-28 04:00:00.000,ANA,VAN,Home,5,2,1,2,58,0,1
2025-02-28 00:00:00.000,2024020947,20242025,Regular,2025-03-01 03:00:00.000,COL,MIN,Home,5,2,1,2,61,0,1
2025-03-05 00:00:00.000,2024020985,20242025,Regular,2025-03-05 22:00:00.000,VGK,TOR,Home,5,2,1,2,61,0,0
2025-03-07 00:00:00.000,2024020998,20242025,Regular,2025-03-07 19:00:00.000,WSH,DET,Home,5,2,1,2,63,0,1
2025-03-20 00:00:00.000,2024021100,20242025,Regular,2025-03-20 21:00:00.000,UTA,BUF,Home,5,2,1,2,69,0,0
2025-03-22 00:00:00.000,2024021114,20242025,Regular,2025-03-22 19:00:00.000,NSH,TOR,Home,5,2,1,2,69,0,0
2025-03-25 00:00:00.000,2024021136,20242025,Regular,2025-03-25 21:00:00.000,COL,DET,Home,5,2,1,2,72,0,1
2025-03-26 00:00:00.000,2024021139,20242025,Regular,2025-03-26 19:30:00.000,VAN,NYI,Away,5,2,1,2,72,0,0
2025-03-30 00:00:00.000,2024021173,20242025,Regular,2025-03-30 16:00:00.000,UTA,CHI,Away,5,2,1,2,74,0,0
2025-04-01 00:00:00.000,2024021184,20242025,Regular,2025-04-01 19:00:00.000,BUF,OTT,Away,5,2,1,2,74,0,0
2025-04-08 00:00:00.000,2024021239,20242025,Regular,2025-04-08 19:00:00.000,CBJ,OTT,Home,5,2,1,2,77,0,0
2025-04-10 00:00:00.000,2024021250,20242025,Regular,2025-04-10 19:00:00.000,CHI,BOS,Away,5,2,1,2,79,0,0
2025-04-11 00:00:00.000,2024021260,20242025,Regular,2025-04-11 19:00:00.000,OTT,MTL,Home,5,2,1,2,79,0,0
2025-04-13 00:00:00.000,2024021283,20242025,Regular,2025-04-13 20:00:00.000,CGY,SJS,Home,5,2,1,2,80,0,0
2025-04-16 00:00:00.000,2024021303,20242025,Regular,2025-04-16 19:30:00.000,DET,NJD,Away,5,2,1,2,81,0,1
2025-04-17 00:00:00.000,2024021311,20242025,Regular,2025-04-17 19:00:00.000,PIT,WSH,Home,5,2,1,2,82,0,0
2024-10-14 00:00:00.000,2024020047,20242025,Regular,2024-10-15 03:00:00.000,NYI,COL,Away,6,2,1,2,3,0,0
2024-10-16 00:00:00.000,2024020058,20242025,Regular,2024-10-17 01:30:00.000,TOR,LAK,Home,6,2,1,2,4,0,0
2024-10-22 00:00:00.000,2024020096,20242025,Regular,2024-10-23 01:15:00.000,NYR,MTL,Away,7,2,1,2,6,0,0
2024-10-22 00:00:00.000,2024020097,20242025,Regular,2024-10-23 01:30:00.000,CBJ,TOR,Home,6,2,1,2,6,0,1
2024-10-27 00:00:00.000,2024020137,20242025,Regular,2024-10-28 00:00:00.000,NJD,ANA,Home,6,2,1,2,12,0,1
2024-10-29 00:00:00.000,2024020149,20242025,Regular,2024-10-30 00:00:00.000,SEA,MTL,Away,8,2,1,2,10,0,0
2024-10-30 00:00:00.000,2024020156,20242025,Regular,2024-10-31 00:30:00.000,WPG,DET,Away,6,2,1,2,10,0,0
2024-10-31 00:00:00.000,2024020165,20242025,Regular,2024-11-01 00:00:00.000,CAR,BOS,Home,8,2,1,2,9,0,0
2024-11-01 00:00:00.000,2024020171,20242025,Regular,2024-11-02 00:00:00.000,WPG,CBJ,Away,6,2,1,2,11,0,0
2024-11-02 00:00:00.000,2024020177,20242025,Regular,2024-11-02 22:00:00.000,WSH,CBJ,Home,7,2,1,2,10,0,1
2024-11-07 00:00:00.000,2024020211,20242025,Regular,2024-11-08 01:00:00.000,FLA,NSH,Home,6,2,1,2,14,0,1
2024-11-14 00:00:00.000,2024020260,20242025,Regular,2024-11-15 01:00:00.000,NJD,FLA,Away,6,2,1,2,20,0,0
2024-11-14 00:00:00.000,2024020262,20242025,Regular,2024-11-15 02:00:00.000,DAL,BOS,Home,7,2,1,2,15,0,0
2024-11-15 00:00:00.000,2024020267,20242025,Regular,2024-11-16 01:00:00.000,CBJ,PIT,Home,6,2,1,2,16,0,0
2024-11-18 00:00:00.000,2024020292,20242025,Regular,2024-11-19 03:00:00.000,WSH,UTA,Away,6,2,1,2,18,1,0
2024-11-23 00:00:00.000,2024020322,20242025,Regular,2024-11-24 01:00:00.000,VGK,MTL,Away,6,2,1,2,21,0,0
2024-11-23 00:00:00.000,2024020332,20242025,Regular,2024-11-24 04:00:00.000,EDM,NYR,Home,6,2,1,2,22,0,0
2024-11-25 00:00:00.000,2024020334,20242025,Regular,2024-11-26 01:00:00.000,TBL,COL,Home,8,2,1,2,20,0,0
2024-11-25 00:00:00.000,2024020344,20242025,Regular,2024-11-26 04:30:00.000,SJS,LAK,Home,7,2,1,2,24,0,0
2024-11-27 00:00:00.000,2024020357,20242025,Regular,2024-11-28 02:30:00.000,CHI,DAL,Home,6,2,1,2,22,0,0
2024-11-30 00:00:00.000,2024020380,20242025,Regular,2024-12-01 01:00:00.000,PIT,CGY,Home,6,2,1,2,26,1,1
2024-12-08 00:00:00.000,2024020442,20242025,Regular,2024-12-09 02:00:00.000,DAL,CGY,Home,6,2,1,2,27,0,0
2024-12-10 00:00:00.000,2024020447,20242025,Regular,2024-12-11 01:00:00.000,COL,PIT,Away,6,2,1,2,30,0,0
2024-12-12 00:00:00.000,2024020460,20242025,Regular,2024-12-13 01:00:00.000,PIT,MTL,Away,9,2,1,2,31,0,0
2024-12-21 00:00:00.000,2024020538,20242025,Regular,2024-12-22 04:00:00.000,VGK,SEA,Home,6,2,1,2,33,0,0
2024-12-27 00:00:00.000,2024020558,20242025,Regular,2024-12-28 01:00:00.000,BUF,CHI,Home,6,2,1,2,36,0,0
2024-12-27 00:00:00.000,2024020561,20242025,Regular,2024-12-28 01:00:00.000,CBJ,BOS,Home,6,2,1,2,36,0,0
2024-12-28 00:00:00.000,2024020572,20242025,Regular,2024-12-29 01:00:00.000,TBL,NYR,Home,6,2,1,2,33,0,0
2024-12-31 00:00:00.000,2024020592,20242025,Regular,2024-12-31 23:00:00.000,STL,CHI,Away,6,2,1,2,39,0,0
2025-01-05 00:00:00.000,2024020632,20242025,Regular,2025-01-05 21:00:00.000,NYR,CHI,Away,6,2,1,2,39,1,0
2025-01-09 00:00:00.000,2024020660,20242025,Regular,2025-01-10 01:00:00.000,CBJ,SEA,Home,6,2,1,2,42,0,0
2025-01-09 00:00:00.000,2024020661,20242025,Regular,2025-01-10 02:00:00.000,STL,ANA,Home,6,2,1,2,43,0,0
2025-01-11 00:00:00.000,2024020670,20242025,Regular,2025-01-11 22:00:00.000,SEA,BUF,Away,6,2,1,2,43,0,0
2025-01-12 00:00:00.000,2024020684,20242025,Regular,2025-01-12 21:00:00.000,DET,SEA,Home,6,2,1,2,42,0,1
2025-01-14 00:00:00.000,2024020692,20242025,Regular,2025-01-15 01:00:00.000,BOS,TBL,Home,6,2,1,2,46,0,0
2025-01-18 00:00:00.000,2024020733,20242025,Regular,2025-01-19 02:00:00.000,NSH,MIN,Home,6,2,1,2,45,0,0
2025-01-23 00:00:00.000,2024020768,20242025,Regular,2025-01-24 03:00:00.000,EDM,VAN,Home,6,2,1,2,48,0,0
2025-01-25 00:00:00.000,2024020788,20242025,Regular,2025-01-26 04:00:00.000,FLA,SJS,Away,7,2,1,2,50,0,0
2025-01-28 00:00:00.000,2024020799,20242025,Regular,2025-01-29 01:00:00.000,BUF,BOS,Home,7,2,1,2,50,0,0
2025-01-30 00:00:00.000,2024020812,20242025,Regular,2025-01-31 01:00:00.000,WPG,BOS,Away,6,2,1,2,53,0,0
2025-01-30 00:00:00.000,2024020821,20242025,Regular,2025-01-31 04:30:00.000,SEA,SJS,Home,6,2,1,2,53,0,0
2025-02-07 00:00:00.000,2024020873,20242025,Regular,2025-02-08 02:30:00.000,CHI,NSH,Home,6,2,1,2,54,0,0
2025-02-22 00:00:00.000,2024020895,20242025,Regular,2025-02-22 23:30:00.000,BUF,NYR,Home,8,2,1,2,55,0,0
2025-02-25 00:00:00.000,2024020926,20242025,Regular,2025-02-26 02:00:00.000,STL,SEA,Home,7,2,1,2,59,0,0
2025-02-28 00:00:00.000,2024020946,20242025,Regular,2025-03-01 02:00:00.000,DAL,LAK,Home,6,2,1,2,59,0,0
2025-03-04 00:00:00.000,2024020974,20242025,Regular,2025-03-05 01:00:00.000,SJS,BUF,Away,6,2,1,2,63,1,1
2025-03-04 00:00:00.000,2024020976,20242025,Regular,2025-03-05 01:00:00.000,TBL,CBJ,Home,6,2,1,2,61,1,0
2025-03-04 00:00:00.000,2024020981,20242025,Regular,2025-03-05 03:00:00.000,ANA,EDM,Away,6,2,1,2,60,0,0
2025-03-15 00:00:00.000,2024021058,20242025,Regular,2025-03-15 19:00:00.000,TBL,BOS,Away,6,2,1,2,66,0,0
2025-03-15 00:00:00.000,2024021065,20242025,Regular,2025-03-15 22:00:00.000,VAN,CHI,Home,6,2,1,2,66,0,0
2025-03-16 00:00:00.000,2024021068,20242025,Regular,2025-03-16 20:00:00.000,STL,ANA,Home,7,2,1,2,68,1,0
2025-03-17 00:00:00.000,2024021076,20242025,Regular,2025-03-17 19:30:00.000,TOR,CGY,Home,6,2,1,2,67,0,0
2025-03-18 00:00:00.000,2024021084,20242025,Regular,2025-03-18 20:30:00.000,SEA,CHI,Away,6,2,1,2,69,0,0
2025-03-18 00:00:00.000,2024021086,20242025,Regular,2025-03-18 22:00:00.000,VAN,WPG,Home,6,2,1,2,68,0,0
2025-03-22 00:00:00.000,2024021109,20242025,Regular,2025-03-22 16:00:00.000,LAK,CAR,Home,7,2,1,2,68,0,0
